time,open,high,low,close,EMA,EMA,EMA,EMA
2022-09-09,583,845,583,841,1697.5997170488783,1643.6173406756102,1659.1108848309748,1682.984573873125
2022-09-12,1186,1290,1030,1138,1692.0315606603324,1595.463308230314,1638.6751638572111,1672.1928001330632
2022-09-13,2478,2708,2478,2697,1702.031246623911,1700.3715645893317,1680.1780986079089,1692.4860120116164
2022-09-14,1696,1888,1368,1691,1701.9214829759119,1699.479034628443,1680.6024868977947,1692.4565860311884
2022-09-15,947,1855,885,1712,1702.0217667273953,1700.6715075209722,1681.8337619214105,1692.8435843276004
2022-09-16,2439,2747,2299,2299,1707.9618486505058,1757.6551734713557,1706.03635949312,1704.846681667648
2022-09-19,2076,2140,1786,1790,1708.7781486639335,1760.7356331407505,1709.3290512777035,1706.532885991061
2022-09-20,2010,2589,2010,2396,1715.6161770354367,1821.23700141306,1736.257323776617,1720.185700129852
2022-09-21,1210,2426,1210,2423,1722.6548220400593,1878.5477631832448,1763.1884091187105,1734.1028149787658
2022-09-22,1768,2761,1768,2667,1732.0512914724966,1953.638452403888,1798.6320009179767,1752.5760265633446
2022-09-23,2542,2891,2542,2664,1741.324412950382,2021.2919331273274,1832.5680008819777,1770.624026037338
2022-09-26,1008,2222,924,2220,1746.087354115055,2040.2165109247248,1847.7614126120961,1779.5225601752124
2022-09-27,388,1658,388,1447,1743.1113605417709,1983.7197003604654,1832.0452787841707,1772.9379550232281
2022-09-28,636,985,477,590,1731.6376156607582,1850.9844908023258,1783.3376207926347,1749.513441062372
2022-09-29,2428,2703,2428,2559,1739.870077196472,1918.4145392973423,1813.7557533105705,1765.5428778730181
2022-09-30,1385,1934,619,1927,1741.7320664780991,1919.232202221405,1818.1967041611365,1768.7400486082058
2022-10-03,949,1022,751,801,1732.3715484036902,1812.7338972479379,1778.306637331288,1749.5768793288355
2022-10-04,317,494,317,484,1719.9499409568873,1686.1878117957533,1727.5495142986883,1724.5159510252943
2022-10-05,2228,2489,1795,2013,1722.865861942391,1717.3127821009195,1738.7436509928575,1730.2285064505359
2022-10-06,1189,1978,946,1872,1724.3497837141083,1732.0448980913081,1743.9693901696082,1733.035862758446
2022-10-07,2167,2821,2167,2817,1735.2219251696893,1835.3739554159454,1786.0490219276628,1754.500499139467
2022-10-10,1647,2219,1647,2025,1738.105289098349,1853.433578709665,1795.419648518735,1759.8569248990814
2022-10-11,1814,2231,1250,1928,1739.9947887093106,1860.5351426420777,1800.6188779885883,1763.1864907426639
2022-10-12,1815,2059,1526,1652,1739.119218672402,1840.6746528666417,1794.7906866949181,1760.9847780546904
2022-10-13,1841,2337,858,926,1731.0284801781493,1753.5627811650568,1760.7204636872743,1744.4504260140034
2022-10-14,1081,2487,1081,2487,1738.5505848529936,1823.4139448636229,1789.2020141309106,1759.154377974122
2022-10-17,410,691,405,680,1728.0177432126652,1714.517378686135,1745.7038959296983,1737.7849843508723
2022-10-18,447,1263,447,1087,1721.6394572105492,1654.753818811265,1719.872370599122,1724.8981529775876
2022-10-19,1906,2497,1871,2451,1728.896776044275,1730.5867884482875,1748.544042340333,1739.2764073740711
2022-10-20,1072,1911,832,1834,1729.942579267715,1740.435665738927,1751.8952563662021,1741.152122079535
2022-10-21,1346,1619,1032,1032,1722.9978769864442,1672.9656023352195,1723.6640698420374,1727.1095058007324
2022-10-24,1482,2048,1482,1607,1721.843669255236,1666.6831640175797,1719.0890082796045,1724.7310997452723
2022-10-25,586,609,506,572,1710.402438715383,1562.4276245873339,1674.105125601973,1701.904741334475
2022-10-26,1158,1390,634,1381,1707.1248025092598,1545.148803198064,1662.6108069509153,1695.550192001119
2022-10-27,1297,1756,1060,1716,1707.2131129320533,1561.4203457506292,1664.7045007959773,1695.9551386941662
2022-10-28,1150,1481,897,900,1699.1811416590974,1498.427931869617,1634.7160890000566,1680.1936507992323
2022-10-31,1782,1918,1456,1780,1699.985309403783,1525.2443193106058,1640.4134972745642,1682.1700141497424
2022-11-01,511,1409,511,1399,1696.990430703248,1513.2210508048338,1630.9463013030127,1676.5626871368763
2022-11-02,1785,2555,1401,2549,1705.4681378604296,1611.8666650138973,1666.948407134267,1693.8386735302056
2022-11-03,2007,2043,1639,1874,1707.145071812067,1636.8317445363832,1675.0680774427271,1697.4062245494094
2022-11-04,709,1796,709,1404,1704.1287029383152,1614.6572926757754,1664.4379567586986,1691.5962003009063
2022-11-07,962,1647,962,1470,1701.799064103108,1600.8804076590347,1656.8129388465927,1687.2081567305913
2022-11-08,1282,2079,1092,1703,1701.8110137140225,1610.6060831200791,1658.6241961467263,1687.5208664983024
2022-11-09,1999,2604,1978,2588,1710.6288145725894,1703.6912180610238,1695.0703061017566,1705.352136468633
2022-11-10,294,498,294,492,1698.503154726096,1588.2920544361643,1647.8910784114917,1681.3253614890561
2022-11-11,922,1125,839,1051,1692.0603372661349,1537.1213825851012,1624.4835851404528,1668.8436711625402
2022-11-14,1647,1983,1463,1978,1694.905508039606,1579.109822338901,1638.346973958474,1674.965578664272
2022-11-15,475,1122,475,1106,1689.0457517407044,1534.0517440209105,1617.470622038534,1663.6989335422072
2022-11-16,1750,2403,1750,2346,1695.5826099323392,1611.3801493522524,1646.0404015664346,1677.2098457492923
2022-11-17,2293,2327,1968,2003,1698.6414894355,1648.6772779853711,1660.0388171912803,1683.6611359324747
2022-11-18,785,1722,785,1556,1697.2221711326592,1639.8508705581928,1655.958863575936,1681.1331926466833
2022-11-21,1850,2071,1774,2044,1700.6726967930308,1678.341263838365,1671.1761630435462,1688.3186739804123
2022-11-22,1249,1596,1249,1325,1696.9346600090205,1644.6897149013778,1657.600627237917,1681.1242447926813
2022-11-23,1233,1611,1053,1256,1692.547250456692,1607.6716468155323,1641.8515830325084,1672.7059429155986
2022-11-25,1473,1473,1247,1361,1689.2482728402074,1584.1791090235768,1630.8377954626062,1666.5335480063789
2022-11-28,1780,2507,1780,2483,1697.1462999761256,1669.781098640379,1664.2559211307394,1682.701200521104
2022-11-29,1201,1635,1061,1621,1696.3886253494975,1665.1352797222478,1662.5596104981614,1681.479394570191
2022-11-30,1052,1852,694,694,1686.4146091768657,1572.646205462986,1624.5768806747042,1661.9253471529596
2022-12-01,1118,1684,1118,1539,1684.9477971452552,1569.4418049427015,1621.2209245698139,1659.491181862802
2022-12-02,2153,2153,1270,1332,1681.4358787657004,1546.8282997100632,1609.8789275278605,1653.0062079645288
2022-12-05,1875,2534,1875,2519,1689.7698501212656,1639.4160806900572,1645.530734291474,1670.1545998860233
2022-12-06,1810,2489,1810,2376,1696.5980108165763,1709.566930148147,1674.176587848671,1684.1317365219436
2022-12-07,1670,1976,1485,1972,1699.3383291169089,1734.5605558483235,1685.8559373448015,1689.8320981749744
2022-12-08,1133,1381,761,1300,1695.3648134043028,1693.1738362437213,1670.7243319587308,1682.1126506863611
2022-12-09,1772,2094,1596,2091,1699.3014819276432,1731.062042315748,1687.2057307054472,1690.2094298806905
2022-12-12,1444,1562,1260,1295,1695.2785816099552,1689.5323239999625,1671.8251138150374,1682.3835005761225
2022-12-13,366,1511,366,1402,1692.3603867680652,1662.1482931428231,1661.243736802683,1676.8313520498627
2022-12-14,1386,2005,1179,1997,1695.3916267007212,1694.0389318911257,1674.4106490849308,1683.171325276598
2022-12-15,2184,2540,2184,2510,1703.497182653948,1771.7495098062566,1707.1788589247374,1699.5441703206259
2022-12-16,1971,2347,1697,1971,1706.1589022295304,1790.7257469675656,1717.524786025728,1704.9195332845738
2022-12-19,1643,2495,1643,2414,1713.2020972322216,1850.0851996373212,1744.837539514915,1718.9607306452754
2022-12-20,1498,1692,1053,1518,1711.2597878070253,1818.4580377671002,1735.9419497300164,1714.981310236458
2022-12-21,843,1029,627,1026,1704.4412824557116,1742.985843694043,1708.1010889562904,1701.3381159743499
