time,open,high,low,close,EMA,EMA,EMA,EMA
2007-09-28,1136.24,1136.24,1136.24,1136.24,,,,
2007-10-01,2452.08,2452.08,2452.08,2452.08,,,,
2007-10-02,1695.25,1695.25,1695.25,1695.25,,,,
2007-10-03,1073.19,1073.19,1073.19,1073.19,,,,
2007-10-04,1512.07,1512.07,1512.07,1512.07,,,,
2007-10-05,2313.25,2313.25,2313.25,2313.25,,,,
2007-10-08,654.08,654.08,654.08,654.08,,,,
2007-10-09,2003.99,2003.99,2003.99,2003.99,,,,
2007-10-10,1273.84,1273.84,1273.84,1273.84,,,,
2007-10-11,1492.6,1492.6,1492.6,1492.6,,,,
2007-10-12,1663.52,1663.52,1663.52,1663.52,,,,
2007-10-15,677.73,677.73,677.73,677.73,,,,
2007-10-16,796.55,796.55,796.55,796.55,,,,
2007-10-17,1733.47,1733.47,1733.47,1733.47,,,,
2007-10-18,1454.7,1454.7,1454.7,1454.7,,,,
2007-10-19,215.33,215.33,215.33,215.33,,,,
2007-10-22,1949.53,1949.53,1949.53,1949.53,,,,
2007-10-23,2153.35,2153.35,2153.35,2153.35,,,,
2007-10-24,1977.56,1977.56,1977.56,1977.56,,,,
2007-10-25,2071.85,2071.85,2071.85,2071.85,,1515.009,,
2007-10-26,2577.93,2577.93,2577.93,2577.93,,1616.2395714285715,,
2007-10-29,1817.25,1817.25,1817.25,1817.25,,1635.3834217687074,,
2007-10-30,966.4,966.4,966.4,966.4,,1571.6707149335925,,
2007-10-31,2860.57,2860.57,2860.57,2860.57,,1694.4230277970598,,
2007-11-01,252.69,252.69,252.69,252.69,,1557.115120387816,,
2007-11-02,1808.9,1808.9,1808.9,1808.9,,1581.0946327318336,,
2007-11-05,850.31,850.31,850.31,850.31,,1511.4960962811829,,
2007-11-06,2446.26,2446.26,2446.26,2446.26,,1600.5212299686893,,
2007-11-07,275.83,275.83,275.83,275.83,,1474.3601604478617,,
2007-11-08,2492.06,2492.06,2492.06,2492.06,,1571.2839546909224,,
