time,open,high,low,close,EMA,EMA,EMA,EMA
2013-10-14,72.78,72.78,72.78,72.78,,,,
2013-10-15,70.73,71.39,67.04,67.06,,,,
2013-10-16,69,71.88,69,71.57,,,,
2013-10-17,70.29,75.98,70.29,75.96,,,,
2013-10-18,77.29,79.71,76.99,79.7,,,,
2013-10-21,78.35,79.22,77.06,77.72,,,,
2013-10-22,78.8,79.73,77.46,78.24,,,,
2013-10-23,75.82,77.41,74.74,76.74,,,,
2013-10-24,77,79.06,76.49,78.65,,,,
2013-10-25,78.96,78.96,76.49,77.57,,,,
2013-10-28,77.3,77.56,75.24,76.87,,,,
2013-10-29,77.44,77.44,74.81,76.66,,,,
2013-10-30,75.73,75.73,69.65,69.7,,,,
2013-10-31,69.24,69.24,65.53,65.58,,,,
2013-11-01,62.64,63.11,58.32,62.13,,,,
2013-11-04,63.36,66.2,63.36,65.84,,,,
2013-11-05,62.75,63.93,61.72,62.83,,,,
2013-11-06,64.84,65.1,61.04,61.04,,,,
2013-11-07,62.07,62.07,53.51,53.51,,,,
2013-11-08,54.28,61.26,54.28,60.33,,70.524,,
2013-11-11,58.41,60.64,58.41,59.86,,69.50838095238095,,
2013-11-12,58.41,58.67,56.25,58.1,,68.42186848072562,,
2013-11-13,55.37,62.19,55.32,62.19,,67.828357196847,,
2013-11-14,60.27,61.36,59.29,61,,67.17803746381395,,
2013-11-15,60.58,61.98,59.71,61.98,,66.68298627678405,,
2013-11-18,61.77,63.11,59.29,59.43,,65.9922256789951,,
2013-11-19,58.39,60.31,55.29,55.89,,65.03010894766223,,
2013-11-20,55.94,58.89,54.03,55.22,,64.09581285740869,,
2013-11-21,56.92,63.34,56.92,63.32,,64.02192591860786,,
2013-11-22,62.28,65.23,61.51,65.06,,64.12079011683569,,
2013-11-25,64.9,66.82,64.49,65.52,,64.25404820094658,,
2013-11-26,66.04,69.15,65.57,68.72,,64.67937694371358,,
2013-11-27,68.3,71.51,68.3,71.45,,65.32419818716943,,
2013-11-29,72.21,73.35,71.95,72.31,,65.98951264553425,,
2013-12-02,70.76,70.76,63.81,64.57,,65.85432096500718,,
2013-12-03,64,65.5,61.2,62.91,,65.5739094445303,,
2013-12-04,60.78,64.62,55.91,60.16,,65.0582990212417,,
2013-12-05,57.88,60.94,57.57,59.1,,64.49084197159962,,
2013-12-06,63.1,65.9,62.74,64.14,,64.4574284504949,,
2013-12-09,64.03,64.5,60.35,62.06,,64.22910193140015,,
2013-12-10,61.59,61.75,55.68,55.74,,63.42061603317157,,
2013-12-11,55.27,55.27,47.16,47.79,,61.931985934774275,,
2013-12-12,47.84,50.64,45.92,48.31,,60.63465394098625,,
2013-12-13,50.44,52.57,46.33,50.36,,59.656115470416125,,
2013-12-16,53.63,57.01,53.63,56.86,,59.389818758947925,,
2013-12-17,54.72,56.8,52.44,56.44,,59.10888363904812,,
2013-12-18,55.71,63.65,54.1,63.65,,59.54137091151973,,
2013-12-19,60.58,60.63,57.52,57.52,,59.348859396136895,,
2013-12-20,60.38,68.19,59.81,68.07,,60.17944421555243,,
2013-12-23,69.58,72.18,69.42,72.17,,61.321401909309344,64.80759999999998,
2013-12-24,71.7,75.03,71.7,74.04,,62.5326969655656,65.16965490196077,
2013-12-26,75.29,75.45,73.39,73.39,,63.56672582598792,65.49202137639368,
2013-12-27,73.81,73.81,70.99,72.82,,64.44799003303669,65.77939308712334,
2013-12-30,71.93,72.92,71.57,72.14,,65.18056241084273,66.02882865233418,
2013-12-31,72.03,74.17,72.03,72.56,,65.88336599076247,66.28495301890932,
2014-01-02,67.6,68.7,64.16,65.93,,65.88780732497557,66.27103329267759,
2014-01-03,67.81,69.55,67.34,69.55,,66.2365875797398,66.3996202223765,
2014-01-06,69.03,69.19,64.64,64.64,,66.08453161976459,66.3306155077735,
2014-01-07,68.04,70.86,68.04,69.29,,66.38981432264416,66.44666980158631,
2014-01-08,68.72,68.87,63.96,66.21,,66.372689149059,66.43738863289666,
2014-01-09,67.04,67.04,61.77,65.43,,66.282909230101,66.39788319631248,
2014-01-10,65.01,66.31,62.34,66.3,,66.28453692247233,66.39404463959434,
2014-01-13,63.63,64.47,53.39,56.73,,65.37458102509402,66.01506249686516,
