time,open,high,low,close,EMA,EMA,EMA,EMA
2006-12-29,70,70,70,70,,,,
2007-01-02,70,70,70,70,,,,
2007-01-03,66.67,66.67,66.67,66.67,,,,
2007-01-04,76.67,76.67,76.67,76.67,,,,
2007-01-05,56.67,56.67,56.67,56.67,,,,
2007-01-08,50,50,50,50,,,,
2007-01-09,53.33,53.33,53.33,53.33,,,,
2007-01-10,60,60,60,60,,,,
2007-01-11,73.33,73.33,73.33,73.33,,,,
2007-01-12,80,80,80,80,,,,
2007-01-15,80,80,80,80,,,,
2007-01-16,76.67,76.67,76.67,76.67,,,,
2007-01-17,70,70,70,70,,,,
2007-01-18,66.67,66.67,66.67,66.67,,,,
2007-01-19,73.33,73.33,73.33,73.33,,,,
2007-01-22,63.33,63.33,63.33,63.33,,,,
2007-01-23,70,70,70,70,,,,
2007-01-24,73.33,73.33,73.33,73.33,,,,
2007-01-25,53.33,53.33,53.33,53.33,,,,
2007-01-26,50,50,50,50,,66.6665,,
2007-01-29,50,50,50,50,,65.07921428571429,,
2007-01-30,56.67,56.67,56.67,56.67,,64.27833673469388,,
2007-01-31,63.33,63.33,63.33,63.33,,64.18801895043732,,
2007-02-01,73.33,73.33,73.33,73.33,,65.05868381230043,,
2007-02-02,80,80,80,80,,66.48166630636706,,
2007-02-05,73.33,73.33,73.33,73.33,,67.13388856290354,,
2007-02-06,73.33,73.33,73.33,73.33,,67.72399441405558,,
2007-02-07,70,70,70,70,,67.94075685081219,,
2007-02-08,73.33,73.33,73.33,73.33,,68.4540181031158,,
2007-02-09,66.67,66.67,66.67,66.67,,68.28411161710477,,
2007-02-12,53.33,53.33,53.33,53.33,,66.85991051071385,,
2007-02-13,63.33,63.33,63.33,63.33,,66.52372855731252,,
2007-02-14,70,70,70,70,,66.85480202804466,,
2007-02-15,66.67,66.67,66.67,66.67,,66.83720183489756,,
2007-02-16,70,70,70,70,,67.13842070776445,,
2007-02-19,70,70,70,70,,67.41095206892975,,
2007-02-20,73.33,73.33,73.33,73.33,,67.97467091950786,,
2007-02-21,60,60,60,60,,67.2151784509833,,
2007-02-22,63.33,63.33,63.33,63.33,,66.84516145565156,,
2007-02-23,53.33,53.33,53.33,53.33,,65.55800322177998,,
2007-02-26,46.67,46.67,46.67,46.67,,63.759145772086654,,
2007-02-27,23.33,23.33,23.33,23.33,,59.90875093664983,,
2007-02-28,20,20,20,20,,56.107917514111755,,
2007-03-01,16.67,16.67,16.67,16.67,,52.35192536991064,,
2007-03-02,13.33,13.33,13.33,13.33,,48.63555152515725,,
2007-03-05,3.33,3.33,3.33,3.33,,44.32073709418989,,
2007-03-06,16.67,16.67,16.67,16.67,,41.6873335614099,,
2007-03-07,13.33,13.33,13.33,13.33,,38.98663512698991,,
2007-03-08,16.67,16.67,16.67,16.67,,36.86124130537182,,
2007-03-09,20,20,20,20,,35.255408800098316,56.9328,
2007-03-12,23.33,23.33,23.33,23.33,,34.119655581041336,55.6150431372549,
2007-03-13,13.33,13.33,13.33,13.33,,32.13968838284692,53.9568061514802,
2007-03-14,13.33,13.33,13.33,13.33,,30.34828948924245,52.36359806710843,
2007-03-15,13.33,13.33,13.33,13.33,,28.727500014076504,50.83286873114339,
2007-03-16,10,10,10,10,,26.943928584164457,49.23157976129463,
2007-03-19,20,20,20,20,,26.28260205233927,48.08524330006739,
2007-03-20,23.33,23.33,23.33,23.33,,26.00140185687839,47.11444944516278,
2007-03-21,46.67,46.67,46.67,46.67,,27.969839775270923,47.0970200551564,
2007-03-22,53.33,53.33,53.33,53.33,,30.385093130007025,47.3414506412287,
2007-03-23,53.33,53.33,53.33,53.33,,32.57032235572064,47.57629571412169,
2007-03-26,50,50,50,50,,34.23029165517582,47.67134294101888,
2007-03-27,40,40,40,40,,34.779787688016214,47.37050596293971,
2007-03-28,33.33,33.33,33.33,33.33,,34.64171267010991,46.81989788596168,
2007-03-29,36.67,36.67,36.67,36.67,,34.8348828920042,46.421862674747494,
2007-03-30,33.33,33.33,33.33,33.33,,34.691560711813324,45.90845629534563,
2007-04-02,36.67,36.67,36.67,36.67,,34.87998350116444,45.54616389160658,
2007-04-03,46.67,46.67,46.67,46.67,,36.00284221533926,45.590235895857305,
2007-04-04,56.67,56.67,56.67,56.67,,37.97114295673552,46.02473644896094,
2007-04-05,56.67,56.67,56.67,56.67,,39.75198648466547,46.44219776468796,
2007-04-06,56.67,56.67,56.67,56.67,,41.363225867078285,46.84328804842569,
2007-04-09,63.33,63.33,63.33,63.33,,43.45529959402321,47.48982577201684,
2007-04-10,56.67,56.67,56.67,56.67,,44.713842489830526,47.84983260448677,
2007-04-11,43.33,43.33,43.33,43.33,,44.58204796698952,47.67258426705592,
2007-04-12,60,60,60,60,,46.05042435108576,48.15601233501451,
2007-04-13,66.67,66.67,66.67,66.67,,48.01419346050616,48.882051066974725,
2007-04-16,86.67,86.67,86.67,86.67,,51.695698845219866,50.36393141728944,
2007-04-17,86.67,86.67,86.67,86.67,,55.02658466948464,51.787698812689854,
2007-04-18,83.33,83.33,83.33,83.33,,57.72214803429563,53.024651800427506,
2007-04-19,83.33,83.33,83.33,83.33,,60.16099107864842,54.21309682786172,
2007-04-20,86.67,86.67,86.67,86.67,,62.68565859496762,55.48591656010244,
2007-04-23,86.67,86.67,86.67,86.67,,64.96988158592309,56.7088217930396,
2007-04-24,83.33,83.33,83.33,83.33,,66.71846429202566,57.752789565861576,
2007-04-25,93.33,93.33,93.33,93.33,,69.25289626421369,59.147974288768964,
2007-04-26,90,90,90,90,,71.22881090571715,60.35785764999371,
2007-04-27,86.67,86.67,86.67,86.67,,72.6994003432679,61.389706369601804,
2007-04-30,86.67,86.67,86.67,86.67,,74.02993364390905,62.381090433538986,
2007-05-01,86.67,86.67,86.67,86.67,,75.23374948734629,63.33359669104726,
2007-05-02,96.67,96.67,96.67,96.67,,77.27529715521807,64.64090662473168,
2007-05-03,96.67,96.67,96.67,96.67,,79.12241171186396,65.89694950219318,
2007-05-04,96.67,96.67,96.67,96.67,,80.79361059644835,67.10373579622483,
2007-05-07,96.67,96.67,96.67,96.67,,82.30564768250089,68.26319713754934,
2007-05-08,96.67,96.67,96.67,96.67,,83.67368123654842,69.37718940666505,
2007-05-09,96.67,96.67,96.67,96.67,,84.91142588068666,70.4474957044429,
2007-05-10,86.67,86.67,86.67,86.67,,85.07890913014508,71.08367234348435,
2007-05-11,93.33,93.33,93.33,93.33,,85.8647273082265,71.95607734962222,
2007-05-14,90,90,90,90,,86.25856280268113,72.66368215944095,
2007-05-15,83.33,83.33,83.33,83.33,,85.97965205956864,73.08196913358053,
2007-05-16,96.67,96.67,96.67,96.67,,86.99778043484781,74.00698995187149,
2007-05-17,93.33,93.33,93.33,93.33,,87.60084896486231,74.76475505179809,
2007-05-18,93.33,93.33,93.33,93.33,,88.14648239678019,75.49280387329621,61.0999
2007-05-21,93.33,93.33,93.33,93.33,,88.64015073994398,76.19230176061792,61.7381198019802
