time,open,high,low,close,EMA,EMA,EMA,EMA
2006-12-29,46,46,46,46,,,,
2007-01-02,46,46,46,46,,,,
2007-01-03,52,52,52,52,,,,
2007-01-04,64,64,64,64,,,,
2007-01-05,57,57,57,57,,,,
2007-01-08,61,61,61,61,,,,
2007-01-09,61,61,61,61,,,,
2007-01-10,67,67,67,67,,,,
2007-01-11,72,72,72,72,,,,
2007-01-12,75,75,75,75,,,,
2007-01-15,75,75,75,75,,,,
2007-01-16,73,73,73,73,,,,
2007-01-17,69,69,69,69,,,,
2007-01-18,58,58,58,58,,,,
2007-01-19,59,59,59,59,,,,
2007-01-22,48,48,48,48,,,,
2007-01-23,49,49,49,49,,,,
2007-01-24,56,56,56,56,,,,
2007-01-25,50,50,50,50,,,,
2007-01-26,48,48,48,48,,59.3,,
2007-01-29,50,50,50,50,,58.41428571428571,,
2007-01-30,48,48,48,48,,57.422448979591834,,
2007-01-31,56,56,56,56,,57.28697764820214,,
2007-02-01,61,61,61,61,,57.64059882456384,,
2007-02-02,62,62,62,62,,58.055779888891095,,
2007-02-05,58,58,58,58,,58.05046751852051,,
2007-02-06,58,58,58,58,,58.04566108818523,,
2007-02-07,67,67,67,67,,58.89845527026282,,
2007-02-08,69,69,69,69,,59.86050714928541,,
2007-02-09,65,65,65,65,,60.34998265887727,,
2007-02-12,56,56,56,56,,59.935698596127054,,
2007-02-13,57,57,57,57,,59.65610825363876,,
2007-02-14,69,69,69,69,,60.54600270567317,,
2007-02-15,69,69,69,69,,61.35114530513287,,
2007-02-16,71,71,71,71,,62.27008384750116,,
2007-02-19,71,71,71,71,,63.101504433453435,,
2007-02-20,75,75,75,75,,64.23469448741025,,
2007-02-21,74,74,74,74,,65.16472358384738,,
2007-02-22,76,76,76,76,,66.1966546711,,
2007-02-23,76,76,76,76,,67.13030660718572,,
2007-02-26,73,73,73,73,,67.68932502554898,,
2007-02-27,49,49,49,49,,65.90938930883003,,
2007-02-28,53,53,53,53,,64.67992366037002,,
2007-03-01,48,48,48,48,,63.09135950223954,,
2007-03-02,35,35,35,35,,60.41599193059768,,
2007-03-05,30,30,30,30,,57.51923079435028,,
2007-03-06,38,38,38,38,,55.66025643298359,,
2007-03-07,37,37,37,37,,53.88308915365182,,
2007-03-08,38,38,38,38,,52.37041399616117,,
2007-03-09,43,43,43,43,,51.47799361557439,58.36,
2007-03-12,48,48,48,48,,51.14675612837683,57.95372549019608,
2007-03-13,29,29,29,29,,49.03754125900761,56.81828527489427,
2007-03-14,33,33,33,33,,47.51015637719736,55.88423487195724,
2007-03-15,35,35,35,35,,46.318712912702374,55.06524526913539,
2007-03-16,36,36,36,36,,45.33597834958786,54.317588591914394,
2007-03-19,40,40,40,40,,44.8277899353414,53.756114529486375,
2007-03-20,43,43,43,43,,44.65371470340413,53.334306116565344,
2007-03-21,63,63,63,63,,46.400979969746594,53.71335293552357,
2007-03-22,55,55,55,55,,47.21993425834216,53.76380968315009,
2007-03-23,61,61,61,61,,48.53232147183338,54.04758185243833,
2007-03-26,60,60,60,60,,49.62448133165877,54.2810100150878,
2007-03-27,58,58,58,58,,50.4221497762627,54.42685275959416,
2007-03-28,52,52,52,52,,50.572421226142446,54.33168206313949,
2007-03-29,48,48,48,48,,50.327428728414596,54.08338080576147,
2007-03-30,49,49,49,49,,50.20100694475606,53.884032538868865,
2007-04-02,47,47,47,47,,49.89614914049358,53.614070478521064,
2007-04-03,54,54,54,54,,50.28699207949419,53.62920496955945,
2007-04-04,52,52,52,52,,50.45013569097093,53.565314578596336,
2007-04-05,57,57,57,57,,51.07393229183084,53.70000812453373,
2007-04-06,57,57,57,57,,51.63831969260886,53.82941957063045,
2007-04-09,61,61,61,61,,52.52990829331278,54.11061880315474,
2007-04-10,59,59,59,59,,53.146107503473466,54.302359242246716,
2007-04-11,57,57,57,57,,53.51314488409504,54.4081490758841,
2007-04-12,63,63,63,63,,54.41665489513361,54.74508440624158,
2007-04-13,64,64,64,64,,55.32935442893041,55.10802227266348,
2007-04-16,70,70,70,70,,56.72655876903227,55.6920213992257,
2007-04-17,73,73,73,73,,58.27641031483872,56.3707656580796,
2007-04-18,74,74,74,74,,59.773895046758845,57.06210818129216,
2007-04-19,75,75,75,75,,61.22400028040086,57.7655549192807,
2007-04-20,77,77,77,77,,62.72647644417221,58.51984688323048,
2007-04-23,78,78,78,78,,64.18109773520342,59.28377445643713,
2007-04-24,79,79,79,79,,65.59242176042214,60.056959771870964,
2007-04-25,82,82,82,82,,67.15504825942956,60.91747115336622,
2007-04-26,84,84,84,84,,68.75932937757914,61.82266836303813,
2007-04-27,82,82,82,82,,70.0203456273335,62.61393627036997,
2007-04-30,74,74,74,74,,70.39936032949221,63.060448573492714,
2007-05-01,71,71,71,71,,70.45656410763581,63.37180353139496,
2007-05-02,77,77,77,77,,71.07974847833717,63.90624260859516,
2007-05-03,76,76,76,76,,71.54834386135268,64.38050760433653,
2007-05-04,78,78,78,78,,72.16278730312861,64.91460534534293,
2007-05-07,80,80,80,80,,72.90918851235446,65.50618944944713,
2007-05-08,81,81,81,81,,73.67974198736832,66.1137898631943,
2007-05-09,83,83,83,83,,74.56738560761896,66.77599418228472,
2007-05-10,68,68,68,68,,73.94192031165525,66.82399441043042,
2007-05-11,77,77,77,77,,74.23316599625952,67.22305345315864,
2007-05-14,69,69,69,69,,73.734769234711,67.29273763146614,
2007-05-15,63,63,63,63,,72.71241025997662,67.12439497925178,
2007-05-16,70,70,70,70,,72.45408547331218,67.23716380359484,
2007-05-17,67,67,67,67,,71.93464876156816,67.2278632622774,
2007-05-18,69,69,69,69,,71.65515840332357,67.29735882061946,60.76
2007-05-21,73,73,73,73,,71.783238555388,67.52099180804615,61.00237623762376
2007-05-22,74,74,74,74,,71.9943586929701,67.7750705606718,61.25975492598764
2007-05-23,71,71,71,71,,71.89965786506818,67.90153838182192,61.4526310660671
2007-05-24,60,60,60,60,,70.76635711601406,67.5916741315544,61.42386609446181
2007-05-25,62,62,62,62,,69.93146596210796,67.37239279306208,61.43527468665068
2007-05-28,62,62,62,62,,69.17608825143101,67.16171072274592,61.44645736612294
2007-05-29,65,65,65,65,,68.77836556081853,67.07693775322647,61.51682454699179
2007-05-30,65,65,65,65,,68.41852122169296,66.99548921388426,61.58579831833849
2007-05-31,68,68,68,68,,68.3786620577222,67.03488179373193,61.712812213024854
2007-06-01,70,70,70,70,,68.53307519508199,67.15116093907578,61.87691494147981
2007-06-04,69,69,69,69,,68.57754422412181,67.22366443166105,62.017966130757436
2007-06-05,63,63,63,63,,68.04634953611021,67.05803053238023,62.037412345989964
2007-06-06,59,59,59,59,,67.18479243743305,66.74202933503199,61.97726556686145
2007-06-07,47,47,47,47,,65.26243125291562,65.9678321062072,61.68068605068597
2007-06-08,53,53,53,53,,64.09458065739985,65.45928967066966,61.50879127740506
2007-06-11,54,54,54,54,,63.133192023361765,65.00990576201595,61.36010234121882
2007-06-12,46,46,46,46,,61.501459449708264,64.26441926154473,61.055941898818446
2007-06-13,57,57,57,57,,61.07274902592653,63.979540074817486,60.975626217653726
2007-06-14,64,64,64,64,,61.351534832981145,63.98034242482464,61.03551480740316
2007-06-15,68,68,68,68,,61.98472199174485,64.13797605522367,61.17342540527636
