time,open,high,low,close,EMA,EMA,EMA,EMA
2006-12-29,43.27,43.27,43.27,43.27,,,,
2007-01-02,43.27,43.27,43.27,43.27,,,,
2007-01-03,47.73,47.73,47.73,47.73,,,,
2007-01-04,49.17,49.17,49.17,49.17,,,,
2007-01-05,34.5,34.5,34.5,34.5,,,,
2007-01-08,41.94,41.94,41.94,41.94,,,,
2007-01-09,45.45,45.45,45.45,45.45,,,,
2007-01-10,49.9,49.9,49.9,49.9,,,,
2007-01-11,60.41,60.41,60.41,60.41,,,,
2007-01-12,61.65,61.65,61.65,61.65,,,,
2007-01-15,61.65,61.65,61.65,61.65,,,,
2007-01-16,63.51,63.51,63.51,63.51,,,,
2007-01-17,62.89,62.89,62.89,62.89,,,,
2007-01-18,55.46,55.46,55.46,55.46,,,,
2007-01-19,62.27,62.27,62.27,62.27,,,,
2007-01-22,56.49,56.49,56.49,56.49,,,,
2007-01-23,62.68,62.68,62.68,62.68,,,,
2007-01-24,70.52,70.52,70.52,70.52,,,,
2007-01-25,56.29,56.29,56.29,56.29,,,,
2007-01-26,55.26,55.26,55.26,55.26,,54.2155,,
2007-01-29,55.26,55.26,55.26,55.26,,54.31497619047619,,
2007-01-30,62.89,62.89,62.89,62.89,,55.13164512471655,,
2007-01-31,71.96,71.96,71.96,71.96,,56.73434558902926,,
2007-02-01,77.53,77.53,77.53,77.53,,58.714884104359804,,
2007-02-02,79.79,79.79,79.79,79.79,,60.72203799918268,,
2007-02-05,78.56,78.56,78.56,78.56,,62.42089152307005,,
2007-02-06,79.79,79.79,79.79,79.79,,64.07509233039671,,
2007-02-07,80,80,80,80,,65.59175020369227,,
2007-02-08,80.21,80.21,80.21,80.21,,66.9839644700073,,
2007-02-09,70.72,70.72,70.72,70.72,,67.33977737762565,,
2007-02-12,63.71,63.71,63.71,63.71,,66.99408429404225,,
2007-02-13,70.93,70.93,70.93,70.93,,67.36893340889537,,
2007-02-14,76.29,76.29,76.29,76.29,,68.21855879852438,,
2007-02-15,77.32,77.32,77.32,77.32,,69.08536272247444,,
