time,open,high,low,close,EMA,EMA,EMA,EMA
2006-12-29,86.67,86.67,86.67,86.67,,,,
2007-01-02,86.67,86.67,86.67,86.67,,,,
2007-01-03,93.33,93.33,93.33,93.33,,,,
2007-01-04,93.33,93.33,93.33,93.33,,,,
2007-01-05,86.67,86.67,86.67,86.67,,,,
2007-01-08,90,90,90,90,,,,
2007-01-09,90,90,90,90,,,,
2007-01-10,93.33,93.33,93.33,93.33,,,,
2007-01-11,96.67,96.67,96.67,96.67,,,,
2007-01-12,96.67,96.67,96.67,96.67,,,,
2007-01-15,96.67,96.67,96.67,96.67,,,,
2007-01-16,96.67,96.67,96.67,96.67,,,,
2007-01-17,96.67,96.67,96.67,96.67,,,,
2007-01-18,96.67,96.67,96.67,96.67,,,,
2007-01-19,96.67,96.67,96.67,96.67,,,,
2007-01-22,96.67,96.67,96.67,96.67,,,,
2007-01-23,96.67,96.67,96.67,96.67,,,,
2007-01-24,96.67,96.67,96.67,96.67,,,,
2007-01-25,96.67,96.67,96.67,96.67,,,,
2007-01-26,96.67,96.67,96.67,96.67,,94.002,,
2007-01-29,96.67,96.67,96.67,96.67,,94.25609523809523,,
2007-01-30,93.33,93.33,93.33,93.33,,94.16789569160997,,
2007-01-31,93.33,93.33,93.33,93.33,,94.08809610193283,,
2007-02-01,93.33,93.33,93.33,93.33,,94.01589647317732,,
2007-02-02,93.33,93.33,93.33,93.33,,93.95057299954138,,
2007-02-05,93.33,93.33,93.33,93.33,,93.89147080910887,,
2007-02-06,93.33,93.33,93.33,93.33,,93.83799739871755,,
2007-02-07,93.33,93.33,93.33,93.33,,93.78961669407778,,
2007-02-08,90,90,90,90,,93.42870081845132,,
2007-02-09,93.33,93.33,93.33,93.33,,93.41930074050357,,
2007-02-12,93.33,93.33,93.33,93.33,,93.41079590807466,,
2007-02-13,93.33,93.33,93.33,93.33,,93.40310105968659,,
2007-02-14,93.33,93.33,93.33,93.33,,93.39613905400215,,
2007-02-15,96.67,96.67,96.67,96.67,,93.70793533457338,,
2007-02-16,96.67,96.67,96.67,96.67,,93.99003673128068,,
2007-02-19,96.67,96.67,96.67,96.67,,94.24527132830157,,
2007-02-20,96.67,96.67,96.67,96.67,,94.47619786846333,,
2007-02-21,93.33,93.33,93.33,93.33,,94.36703616670492,,
2007-02-22,90,90,90,90,,93.95112796035207,,
2007-02-23,86.67,86.67,86.67,86.67,,93.2576872022233,,
2007-02-26,90,90,90,90,,92.94743127820203,,
2007-02-27,73.33,73.33,73.33,73.33,,91.07910448980184,,
2007-02-28,76.67,76.67,76.67,76.67,,89.70680882410642,,
2007-03-01,76.67,76.67,76.67,76.67,,88.46520798371533,,
2007-03-02,70,70,70,70,,86.70661674717101,,
2007-03-05,63.33,63.33,63.33,63.33,,84.48027229505949,,
2007-03-06,73.33,73.33,73.33,73.33,,83.41834160029192,,
2007-03-07,70,70,70,70,,82.14040430502602,,
2007-03-08,73.33,73.33,73.33,73.33,,81.30131818073784,,
2007-03-09,73.33,73.33,73.33,73.33,,80.54214502066756,89.8002,
2007-03-12,73.33,73.33,73.33,73.33,,79.85527406631827,89.15430980392158,
2007-03-13,56.67,56.67,56.67,56.67,,77.64715272666892,87.880415301807,
2007-03-14,66.67,66.67,66.67,66.67,,76.60170960984331,87.04863430957928,
2007-03-15,70,70,70,70,,75.9729753612868,86.38006041508598,
2007-03-16,66.67,66.67,66.67,66.67,,75.08697770783091,85.60711686939634,
2007-03-19,73.33,73.33,73.33,73.33,,74.9196464975613,85.1256613058906,
2007-03-20,76.67,76.67,76.67,76.67,,75.08634683112689,84.79406674487528,
2007-03-21,83.33,83.33,83.33,83.33,,75.87145665673386,84.7366523627233,
2007-03-22,83.33,83.33,83.33,83.33,,76.58179411799729,84.68148952496945,
2007-03-23,83.33,83.33,83.33,83.33,,77.22448039247374,84.62848993575496,
2007-03-26,83.33,83.33,83.33,83.33,,77.80595845033338,84.57756876180378,
2007-03-27,80,80,80,80,,78.01491478839687,84.39805626134088,
2007-03-28,73.33,73.33,73.33,73.33,,77.56873242759717,83.96401483932752,
2007-03-29,76.67,76.67,76.67,76.67,,77.4831388630641,83.67797504170683,
2007-03-30,76.67,76.67,76.67,76.67,,77.40569706658181,83.40315249105166,
2007-04-02,76.67,76.67,76.67,76.67,,77.3356306792883,83.13910729532414,
2007-04-03,80,80,80,80,,77.5893801384037,83.01600504844868,
2007-04-04,83.33,83.33,83.33,83.33,,78.1361058395081,83.0283185759605,
2007-04-05,76.67,76.67,76.67,76.67,,77.9964767119359,82.77897274945224,
2007-04-06,76.67,76.67,76.67,76.67,,77.87014559651344,82.53940519065019,
