time,open,high,low,close,EMA,EMA,EMA,EMA
2013-10-14,71.14,71.14,71.14,71.14,,,,
2013-10-15,66.52,68.32,61.25,62.13,,,,
2013-10-16,65.52,70.49,65.52,69.31,,,,
2013-10-17,67.31,75.7,67.31,75.7,,,,
2013-10-18,78.73,81.66,77.55,81.65,,,,
2013-10-21,79.07,80.56,77.32,77.67,,,,
2013-10-22,79.88,81.68,77.72,79.32,,,,
2013-10-23,74.79,76.33,73.25,75.1,,,,
2013-10-24,74.79,78.39,73.81,77.77,,,,
2013-10-25,77.93,77.93,73.71,75.72,,,,
2013-10-28,74.88,75.39,72.1,74.87,,,,
2013-10-29,75.48,75.59,72.19,75.37,,,,
2013-10-30,73.77,73.77,63.11,63.11,,,,
2013-10-31,62.64,62.64,54.61,54.61,,,,
2013-11-01,49.76,50.33,40.59,48.63,,,,
2013-11-04,49.25,55.58,48.53,55.53,,,,
2013-11-05,48.58,51.15,46.78,48.71,,,,
2013-11-06,51.59,51.59,43.96,44.84,,,,
2013-11-07,47.31,47.31,32.07,32.07,,,,
2013-11-08,36.2,48.14,36.2,47.62,,64.5435,,
2013-11-11,43.69,46.22,43.59,44.83,,62.66602380952381,,
2013-11-12,43.07,44.98,40.18,44.98,,60.98164058956916,,
2013-11-13,40.54,53.09,40.54,53.04,,60.22529386675305,,
2013-11-14,50.2,50.98,47.1,50.05,,59.25621826039561,,
2013-11-15,49.27,55.06,49.27,54.9,,58.84134033083413,,
2013-11-18,54.59,57.9,49.22,49.97,,57.99645077551659,,
2013-11-19,48.52,54,43.66,45.81,,56.83583641594358,,
2013-11-20,45.76,50.2,42.7,45.19,,55.72670913823467,,
2013-11-21,49.58,62.3,49.58,62.28,,56.35083207745041,,
2013-11-22,61.66,65.85,60.94,65.57,,57.228848070074186,,
2013-11-25,67.18,69.66,66.2,67.33,,58.19086253959093,,
2013-11-26,68.99,74.06,68.53,73.01,,59.60220896439179,,
2013-11-27,73.32,77.36,72.91,77.2,,61.278189063021145,,
2013-11-29,79.05,81.07,79.05,79.78,,63.04026629511437,,
2013-12-02,76.36,76.36,64.28,64.73,,63.20119331462729,,
2013-12-03,64.21,68.1,58.03,60.78,,62.97060347513898,,
2013-12-04,55.23,63.69,47.66,55.75,,62.28292695369717,,
2013-12-05,52.17,56.69,51.97,54.8,,61.57026724382125,,
2013-12-06,62.53,67.77,61.44,64.4,,61.83976560155256,,
2013-12-09,64.34,64.34,56.25,60.56,,61.71788316330946,,
2013-12-10,58.01,58.12,45.87,45.92,,60.21332286204189,,
2013-12-11,44.93,44.93,28,29.19,,57.25872068470457,,
2013-12-12,29.19,35.16,27.53,31.53,,54.80836633378033,,
2013-12-13,34.7,39.06,29.4,35.65,,52.98376001627744,,
2013-12-16,42.15,49.42,41.83,49.37,,52.639592395679585,,
2013-12-17,44.49,47.14,41,46.72,,52.075821691329146,,
2013-12-18,45.84,59.9,41.73,59.9,,52.82098153025018,,
2013-12-19,55.17,55.17,48.15,48.77,,52.43517376546445,,
2013-12-20,54.39,70.48,53.77,69.79,,54.08801435922974,,
2013-12-23,73.59,77.34,72.76,77.17,,56.28629870596976,59.1968,
2013-12-24,77.9,81.6,77.9,81.29,,58.6676035911155,60.0632,
2013-12-26,83.22,83.22,80.14,80.28,,60.72592705862831,60.85601568627451,
2013-12-27,80.38,80.38,76.47,78.82,,62.44917210066371,61.56048565936178,
2013-12-30,79.13,80.12,77.77,77.77,,63.90829856726717,62.19615288840642,
